Podcast_id,Episode_Name,Speaker_id,Text_Sample
2,The “Unfulfilled” Edition,24,"I mean, I think it’s a crisis to have all these kids who, you know, are not with their parents who need to have a good place to live. It is a seasonal fluctuation. There’s also a good piece in Vox by Nicole Nuriya, my lovely former research assistant who is doing such a good job covering this beat, pointing out that their hurricanes happened recently in Nicaragua and I think Guatemala and Honduras that have had a, you know, really bad affect on local economies. And that’s also contributing probably to people coming. It makes sense that at the end of the Trump administration, even if it wasn’t true, that, you know, Biden was going to throw open the doors that a lot of people who’d waited to come would start coming. It’s also in line with the usual uptick in early spring. And also the pandemic is ebbing. So for a variety of reasons, we have thousands of kids to figure out what to do with. And this is a really hard problem. It’s really hard."
2,The “Unfulfilled” Edition,25,"So as I understand it, maybe I’m wrong about this. The the reason the there’s this huge surge in unaccompanied children is that both the Trump administration and and now the administration very, very clear, like families, you’re not getting in. But the Bush administration has now said that children unaccompanied will be not immediately like thrown back from whence they came or some not even from whence they came, but will be taken care of. And therefore, there is a small incentive. And I think I think it’s really gross for people to say, oh, this you know, this means all these Central American parents, like, you know, they don’t care. They’re just going to send their kids. They don’t even think about the well-being of the children. They just think America is going to take care of them. I mean, that’s nonsense. But there is a small sense like, well, if your child is traveling alone, they may they may be treated more kindly and more more welcomed into the United States than if we traveled as a family."
2,The “Unfulfilled” Edition,25,"Yeah, I mean, to me, there’s this as somebody who’s, like, really ambivalent about a lot of these issues. The thing that I find frustrating is the mal framing or the the failure to. Focus on immigration issues where the United States can do things that will be good and make obvious progress. I think the situation in the southern border and the migrant it’s driven by economics is by climate, by whether by violence, by drug trafficking, like this confluence of issues. And it’s really hard to imagine it being fixed by anyone. But there are issues around like H-1B visas around encouraging students to come to the U.S. around not persecuting green card holders, around, not trying to make life difficult for someone who has a green card and wants to become a citizen around making it easier to become citizens. Those are issues that I would really love to see as much focus on as these issues. Now, obviously, there you can look at a bunch of them and hopefully the Bush administration is looking at those as well. But just it’s those are issues where where it’s clear, like there’s you know, the U.S. needs more migrants, skilled migrants who want to come here and it needs to have families reunited and and not helping that out and not focusing on that is is going to be bad in the long term."
2,The “Unfulfilled” Edition,24,"The confluence of factors you cited for the cause of the push, the push out of these countries is correct. But I disagree that there’s nothing we can do about that, like there was a real disinvestment in giving aid to this part of Latin America during the Trump administration, which I think is really bad. And when you sort of move out globally, I mean, migration is going to be like it already is a huge issue, but it’s only going to continue. I mean, the climate crisis, the changing weather patterns, there is going to be such such a push out of the southern hemisphere if, you know, current climate trends continue and we need some kind of global solution for asylum and we have never had it. It’s always been this total patchwork. Countries really don’t adhere to international law and allowing for asylum. And usually what happens in a crisis is you have tons of people go to like a neighboring country that is less wealthy and stable. So, you know, Syrians moving into Turkey or this remain in Mexico policy that the Trump administration put in place, put a lot of burden on Mexico to house all these people who are trying to get to the United States. And I you know, we were just talking at a granular level about the U.S. and that makes sense. That’s our focus. But it’s really this like global set of factors that that I think matters the most and figuring out how this how there could possibly be a better way."
2,The “Unfulfilled” Edition,25,"Yeah, know for sure. And I didn’t mean to imply there was nothing to do, nothing to do to stabilize. I just I guess what I was trying to suggest is like there are things you can do to stabilize. But actually the global trends, like the large scale trends, are very unfavorable and undesirable. If you think the climate situation is bad now, if you think a drought in Central America is bad now, wait ten years. Yeah, it is a situation where we certainly should be doing all that we can to help people stay in the countries, in the communities where they live. But it’s also naive to think that it’s not going to be terrible. And and there isn’t like I don’t think that the solution. To the problems of migration and in this hemisphere are everyone moves north to the United States and Canada, I just don’t think it can work. The United States is not like the politics of this country are not going to accept that that. But I just don’t. But yet there’s also the situation, which is that tens of millions of people are going to be at risk and commiserated. And so I don’t know how those two things meet."
2,The “Unfulfilled” Edition,26,"Well, and also, when you talk about the politics, I think what one of the things that’s a part of this is that. We have to think through. The amount of effort it would take for an administration to manage these sets of issues when they show up at the border and to be more welcoming, it may an administration may be able to stake its capital on adjudicating these questions and making and aligning American policy with a more welcoming set of values. So and that may be what everybody wants. The thing is that has operate there are opportunity costs in time, attention and political capital that that affect an administration’s policies and abilities in other in all these other areas where an administration tries to get work done. So it’s not just yay or nay on specific policies. There’s also a way in which immigration has really affected other kinds of policies administrations have tried to put forward by changing the political climate domestically in the states."
2,The “Unfulfilled” Edition,24,"I mean, I will just say that I disagree with what you said earlier, David. I think we could have tens of millions more people in this country in terms of the effect on the country. Like, I think I buy into the kind of crazy excuses I buy into the economic research that suggests that, like, yes, yes, there are costs sometimes locally and cost to particular people. And I see that. And I think we should address that. Like other low wage workers, often people who recently immigrated are the people who get pushed out of the labor force or lose some jobs to the people who got here last. I see that problem, but I also see the research that shows tremendous economic potential. I think you were making a different point, which is about the political viability"
2,The “Unfulfilled” Edition,25,"I also think that we’re into in the world that we’re heading to in terms of the climate. I’m reading this really grim climate book, which is maybe making me more apocalyptic than I would, is just going to make a book ministry for the Future. Kim Stanley Robinson. It’s a novel. It’s actually not that it’s less grim, it’s more hopeful, but it’s still pretty grim. It makes me just think like the politics are going to get more exclusionary and more nationalistic and more more violent in opposition to those others who seek to to kind of take our space. Can I Emily, can I take us back to sort of a more tactical and quotidian question, which is that one of the reasons that President Trump was able to carry out such brutal and and in some ways extremely effective policies on immigration, restricting immigration, treating people at the border so brutally was that the courts gave him a huge latitude like the courts. Basically, there were, you know, moments of restraint by courts here and there. But there there just was no there was no massive legal crackdown. And because also Trump knew that Congress would not be able to act like the courts are always like, well, if Congress wants to do this, they can legislatively change this. But otherwise, we’re going to give we give the president a wide berth when it comes to matters of immigration and the border. Do you think that same thing will hold true for president? But will the is there a Biden equivalent where Biden can do extremely expansive things around immigration as an executive and the courts will give him latitude saying that, oh, if Congress wants to stop him, they can stop him?"
2,The “Unfulfilled” Edition,24,"Well, I mean, the courts already said no to his 100 day pause on deportations. You know, generally in immigration law, when you’re talking about like individual case adjudication, people just have almost no rights. Like immigration law is like a place in which like there’s almost no constitutional principle. Like so there is so little due process. It’s like really bleak for lawyers who are litigating this. And there is this important rule that the Trump administration put in place that the Biden people have not revoked or rescinded, that continues to just give enormous discretion to the president, the executive, in a way that allows people to be excluded. So I think there are some really interesting questions to watch about how much the administration is going to sort of self restrain. And I yeah, I don’t quite know what will happen, but the courts have been very willing to go along with immigration restrictive policies from the president."
2,The “Unfulfilled” Edition,25,"What I wonder is what the what is the ultimate value at the center of the Bush administration or politics or American politics in general. So everything now is happening in the wake of correcting the Trump administration’s policies, whether it’s. Sending all migrants into Mexico to live for two years in awful conditions, whether it’s dropping all the foreign policy that was in place to do the careful, slow spade work in El Salvador, Guatemala and Honduras, or whether it’s changing the Central American minors program, like all of that is corrective and repairing it happens in the context of the Trump administration. But then what is the ultimate Biden? So do people think it’s part of an American value to have lots of inflows, either for economic reasons or moral reasons? And and who who who determines what that is? Reunifying families to fix the Trump administration is different than are we a country that welcomes families and. And how many and for what reason? And it feels like that doesn’t get figured out until I mean, that’s going to be very hard to figure out in and of itself. But also it’s it’s hard to figure out why you’re trying to do all of these, you know, repair efforts from the Trump years."
2,The “Unfulfilled” Edition,25,"Slate plus members super excited about our Slate plus topic this week. It’s going to be a really great discussion. I hope I’m anticipating a great discussion about it. A sports conundrum that Emily and her family faces regarding the rules of basketball and the rules of refereeing and how it impacted a school in New Haven, Connecticut. Two Democratic senators, Tammy Duckworth of Illinois and Mazie Hirono of Hawaii, told the White House on Tuesday that they would vote against all of President Biden’s non diversity appointees, that if those who aren’t racial minorities or LGBTQ until the White House appointed another Asian-American and Pacific Islander. Person to a prominent position or made some sort of commitment for doing that down the road, they threatened that, then they pulled that back. But that was in part a response to some of the real anger, fear and frustration in Asian-American communities following the Atlanta murder spree that killed six people of Asian descent among its eight victims. There are also reports that suggest a huge upsurge in harassment and attacks of Asian-Americans in the last year. We’re joined by Claire Jane Kim, who’s a professor of political science and Asian-American studies at UC Irvine. She’s working on a book, Asian-Americans in an Antiblack World, which is a great title. I love that title. Claire Jean Smith, welcome to The Gabfest. Can you start by talking about this idea of racial triangulation and how it is important to understand what’s happening with racial and class conflict in America?"
2,The “Unfulfilled” Edition,27,"Hi, David. Thanks for having me. So you’re asking me about the racial triangulation idea, and that’s a theory that I advanced in the nineteen ninety nine article by that name. And in that article I was really trying to say, when we look at how Asian-Americans are racialized and positioned in US society, it’s different than how black people are racialized in position. So how do we think through that difference? And I try to postulate that, you know, Asian-Americans are triangulated vis a vis blacks and whites seen as more foreign, but also superior to black people. So there are different axes for assessing these different groups. I’ve actually moved away from that theory. It seems to be taken up by some people right now, but I am moving away from that for my book, Asian-Americans in the Antiblack World, which I’m finishing up right now."
2,The “Unfulfilled” Edition,27,"What I’m moving toward is I’m trying to theorize again, where are Asians positioned in U.S. society? And the theory is that most of Asian-American studies as a field has focused on white supremacy and how white people pushed down Asian-Americans or persecute them through various kinds of laws. And what I’m interested in is looking at how the racial order is structured, in addition by anti blackness. So how do what happens when we think about white supremacy is pushing all non-white groups down, but anti blackness as lifting up all not black groups? And that would mean Asian-Americans are sort of pushed down by white supremacy, but also elevated by anti blackness, elevated over black people. So that leads me to theorizing that Asian-Americans have something, a property called not blackness that advantages them. That is sort of like you could think of it as a structural advantage relative to black people, even as at the same time they have not whiteness, which is a structural disadvantage relative to whites,"
2,The “Unfulfilled” Edition,26,"which makes it, it would seem to me, a highly complex and moving picture to try to. Look at this, because you’re not you’re talking about two different groups as those two are changing in real time."
2,The “Unfulfilled” Edition,25,"Do you think, Claire, I remember one of them was a professor at my college who I think wrote a book called How the Irish Became White, which in a class I did not take. But this idea that there are certain groups and I seem to remember it being Italian and Irish immigrants who are allowed to become white after not being perceived as white and as a Jew, I feel like a lot of Jews have sort of made them like they strongly identify with their Americanness a generation ago in an effort to be seen as more white or do. Do Asian or Asian Americans, do you think, headed towards a path where Asian-Americans become white or no, you think they remain as a distinct group?"
2,The “I’ll Get the Vaccine If You Give Me a Pony” Edition,28,"I think it’s always hard to tell what people actually do when they see other people doing it. And it is safe, right? I mean, the levels of vaccine hesitancy were much higher a couple of months ago before anybody had it. Right. And now we’re seeing our family and our friends go out and get it. They’re living a more normal life. So who actually knows if it will happen? But what I do find really fascinating about this is that the narrative for months was that black people would be too hesitant to get the vaccine. And it was a big conversation about, you know, Tuskegee and the history of medical experimentation on black people. And I think it was coming from a place of understanding and in a lot of cases. But it just is hilarious because when you look at the numbers, right, the real group of people who are hesitant about getting this groundbreaking medical treatment are right wing Republicans."
2,The “I’ll Get the Vaccine If You Give Me a Pony” Edition,29,"Yeah, I mean, that seems to be the case both in both in the polling and in the focus groups. But it’s also mixed in with a huge jumble of things that make it hard to pull away. So you have the existing anti VAX movement, which existed before we even knew what covid-19 was. You have partisanship, which we’re talking about, and then you also have the general trust in government numbers which are low. And I mean and and then I guess what I would throw in there, I guess this is somewhere in between, which is you don’t have to be a full anti Voxer. I was getting other vaccinations back in September. And the nurse who is giving them to me, I said, boy, I can’t wait for the covid-19 vaccine. And she said, I think maybe I’ve told this story before. She said, wait, you’re going to you’re going to get it. So, I mean, she’s in the biz and she was hesitant. So you jumble all that together. But I think it’s pretty clear. And also our friend of the podcast, Diane Dimond, did a piece in The Washington Post on a Frank Luntz focus group that suggested a lot of these views were politically tinged kind of globally. People don’t trust politicians, but then on the Trump side, were were particularly acute."
2,The “I’ll Get the Vaccine If You Give Me a Pony” Edition,28,"Less scary, I think, in in some black communities. I don’t want to speak for everybody, obviously, but it certainly does not seem to be politicized in the way that it’s been politicized on the right. To the point about Kamala Harris, I think she’s she said if only Donald Trump not mentioned that a public official who supported him, she would, you know, public health official. She would she would get it. But you can see why when there is a president in office. And for some people, look, people think Biden stole the election. You know, there there is a whole kind of there’s a whole fundamental basis behind not trusting or not trusting him as an elected official that does come from Donald Trump."
2,The “I’ll Get the Vaccine If You Give Me a Pony” Edition,29,"And I think one other thing, David, weekend is if that focus group is interesting, it might be because it matches the work that’s been done in deliberative polling, which James Fishkin has been studying at Stanford, which is when you get people together, you give them information from a nonpolitical source. They can in fact, the hardest partisans can get to a kind of more reasoned understanding, which offers a little hope for maybe trickey other issues."
2,The “I’ll Get the Vaccine If You Give Me a Pony” Edition,30,"I am surprised at how much there has been. I think that actually getting police departments nationwide to shift their priorities, change their budgets, that is a decades long project. Right? I mean, I think that we are talking about one of the most entrenched American institutions that exists. It has been one of the most powerful interest groups for over a century. And I think that we are facing a long project of when we are talking the real policy. When you’re talking budgets and talking legislation, when you’re talking local local regulation, that’s a long project. But what you also see is that, I mean, The Washington Post ran a huge op ed just a few days ago called Reimagining Safety, where they say, we’re not saying you should defund all police departments or everything about the police, but yes, we should shift resources from the police to other social services. We should rethink what the police do and how much they need to be involved. That’s massive. Nine months ago, the phrase defund the police was not even something most people had ever considered."
2,The “I’ll Get the Vaccine If You Give Me a Pony” Edition,28,"I always tell a story about a couple of years ago, a hawk, a huge hawk flew into my house in the middle of the day, in the middle of day into the room where I am, flies in to a glass window, shatters the window. A squirrel came into it was and I’m not an animal person, OK? And I freaked out. This was right before Christmas. It was a Friday afternoon. And I called Animal Control. Here I am with like a young child at home. My my mother in law is in a wheelchair. She was with us and I call Animal Control and they’re like, we don’t do birds. Yes, OK. I call the fire department and the fire departments, like the firemen, they do have a husband who can help you."
2,The “I’ll Get the Vaccine If You Give Me a Pony” Edition,30,"I am going to I’m going to listen to this immediately. How has I told this story a million times? I was nobody told me about this American Life episode, so but, you know, it was just such an indication to me. And if you asked most people in the country, they’re going to say, no, the cops should not be showing up for animal control. Right. They shouldn’t be showing up for someone in the midst of an episode of mania. They shouldn’t be showing up in situations where they’re not trained at all to handle those situations. Now, I can imagine a world where we don’t need law enforcement and the way that we currently have it, but not everybody has to get there tomorrow. The fact that it’s in people’s heads, I think is a major, major shift. And I, I worry about the current levels of crime rising because I do think that people draw connections between. Law enforcement and crime and ways that it’s actually not as abstract as we’d like to think it is, but I still think that there’s a shift."
2,The “I’ll Get the Vaccine If You Give Me a Pony” Edition,30,"Well, I can tell you that I think the reason that there isn’t one kind of cohesive reason, or even three, is because crime is complicated. And the fact is that the reason that crime decline has to do with a couple of different things has to do with the fact that people have had better job opportunities, that maybe they’ve been able to put food on their family’s plates, that we’ve had a conversation about social services has to do with after school programs. I mean, a lot of what you’re seeing right now when we talk about crime is coming from young kids and pandemic age who aren’t in school and maybe don’t have I don’t have anything to distract them. It has to do with a change in the way that we consider domestic violence and not just a legal change, because actually we have not gotten much better at handling domestic violence in the legal system. But a social change, a cultural change, it has to do with, you know, access to the Internet and the ability to connect with other people and the ability for ideas to spread. So America is in this kind of very interesting position and has been for the past 30 or let’s say the past 10, 15 years. Right."
2,The “I’ll Get the Vaccine If You Give Me a Pony” Edition,28,"Which is that crime in America is lower than it ever has been. But crime relative to most other countries is high. Right. We have a high level of crime compared to Canada compared to a lot of different places in Europe. We we aren’t as bad as we were, but we could be much better, especially considering the fact that we have the highest incarceration rate in the world. Right. And the fact is that there are countries with very low levels of civilian crime. You can look at Norway or Iceland or, you know, some countries in Eastern Europe where the levels of of crime are actually quite low."
2,The “I’ll Get the Vaccine If You Give Me a Pony” Edition,28,"Or you could look at North Korea. Right. And you can create a world where civilian crime is almost nonexistent if you imprison everybody. And if the you know, if the punishments for doing something very small are very high. But is that the kind of world we want to live in? And that is the real question to me is that we can ensure a safer world, that safer world has to be supported by quality health care, by by jobs, by opportunities for kids and by economic opportunity. These are the things that that that make it less likely that people decide to commit crimes, especially violent crimes."
2,The “I’ll Get the Vaccine If You Give Me a Pony” Edition,29,"Well, I guess I think of it in two ways. One, connecting to our last conversation about vaccine hesitancy. One of the things they’ve learned with that is that public health experts have decided that the best way to get positive information out and have good outcomes is if it’s hyper local, hyper personal and apolitical, which makes me think that’s true of all reform. So so when we rethink public safety, the worst thing that can happen is if the national politicians get involved. That’s the first thing that I think about with the politics of this. The second thing is I’m struck by what we’ve talked about before. What kind of market did Donald Trump create? And he obviously has created a market there for Republicans. But I’ve been struck that Republicans have been talking about Dr. Seuss and immigration, but not doing not picking up what Donald Trump tried to do in the last election, which was basically turn it into a George Wallace Richard Nixon safety in the suburbs campaign. And he tried very hard, remember the Republican convention and it didn’t work. In fact, it turned off a lot of voters, particularly in the in the suburbs."
2,The “I’ll Get the Vaccine If You Give Me a Pony” Edition,31,And and so what I’m curious about is there was obviously then there was a discussion among Democrats after the election about whether saying defund the police actually hurt Democrats in those moderate districts.
2,The “I’ll Get the Vaccine If You Give Me a Pony” Edition,30,"Yeah, I mean, look, I think that the history of Republican politics and traditionally Democratic politics, too, has been playing to fear and that they will play to fear. Again, it works very often. Right. But in part, the reason it has worked is because they’re always there hasn’t always been an alternative view of what’s possible. And I think about James Foremans book Locking Up Our Own that won the Pulitzer a couple of years ago, where he talks about how in many communities in the late 80s and 90s raped black politicians and and black community leaders wanted more police. They wanted more law enforcement. Right. That was not unusual. The problem is that they also wanted more jobs and they wanted more schools and they wanted more green spaces for their kids to play in. And they wanted early childhood education and they really just got more cops."
2,The “I’ll Get the Vaccine If You Give Me a Pony” Edition,28,"And I think the longer that we try to kind of, you know, project this con onto people where what we’re basically saying is the only way for you to stay safe is for cops to be on every corner. The only way for you to stay safe is for your kid who’s in the throes of a drug addiction to go to jail. The only way for you to stay safe is for when you call the cops on your mentally ill neighbor, you risk them dying. I don’t think those are our choices. That binary is our choice. And so I am sure I’m sure Tom Cotton and Josh Holly and everybody will point to every single, you know, rising crime indication. They will point to black communities and they will say this is what Democrats have done to us. But the truth is that this has been a bipartisan project for decades that has combined with austerity, combined with the welfare queen narrative, combined with a dismissal of public health solutions and combined with the dismissal of the evidence. And hopefully we are seeing people more willing to consider an alternative than just cops."
2,The “I’ll Get the Vaccine If You Give Me a Pony” Edition,30,"You know, we’re facing the biggest infringement, the biggest degradation of voting rights since the 60s. That’s what we’re facing at this exact moment. And it’s actually quite terrifying, I think, for any community. That’s right. To vote has kind of been at risk in the past 40, 50 years. People kind of discuss Donald Trump’s attempts to steal the election and say he was not successful. And I agree he was not successful in winning a second term. He will be successful in imparting fear and doubt and sowing even more mistrust into the voting process. He will be successful at allowing people in bad faith because this is bad faith. People actually no. I mean, people in charge actually know there’s virtually no such thing as voter fraud, certainly not in any way that has shifted elections, voter suppression as a much bigger issue. But they will be successful in many states and making it much, much, much more difficult to vote. That threatens to come again with criminal prosecution here in Georgia."
2,The “I’ll Get the Vaccine If You Give Me a Pony” Edition,30,"In the 2012 election, there was a woman named Olivia Pierson, who is a city councilwoman in Coffee County, which is a southern county, pretty small. She was arrested and forced to face trial twice and faced felonies that could have had her in prison for almost 15 years for working as a poll worker, which she signed up to do. And then when I went, a first time voter came in and asked how the machines worked. She told them she just told them on the machines worked. She didn’t go over there and help them use the machines. She didn’t touch anything. She just said the woman said, how’s the machine work? She told them that apparently wasn’t her role. And then someone almost went to prison for 15 years. I mean, on the second on second trial, she was acquitted. This sort of thing really scares people into not voting. So not only is it hard, but it’s it’s possibly criminal. It creates an environment where what happened in Georgia, here in my home state, due to my county, due to the county right over it, right next to me, will be virtually impossible to happen again."
2,The “I’ll Get the Vaccine If You Give Me a Pony” Edition,31,"People are concerned about fraud because the president was lying about it. And so it is a way in which the president has created think about this for a moment. The president tried to create a commission, the president, his presidential advisory commission on Election Integrity, to look into fraud. The states told him to go pound sand and didn’t give him the data and they couldn’t find any voter fraud and they had to collapse. The thing in twenty eighteen that was such as it was the kind of proper way to try and do this. And they found nothing. So then he told a lie, which has blossomed these efforts across the country among Republicans who want to go, who want to play footsie with his constituency without going fully to January 6th. And so through telling a lie, he has created this market in which now lots and lots of people are playing. And in order to play in the market, they can just say, you know, the people were concerned about fraud. They were concerned about fraud because something was said that wasn’t true. President Trump was much more effective telling a lie than he was setting up a commission. And which is just kind of an extraordinary thing about why this is such an important part of our culture. Look at these efforts and and the arguments being used in support of them."
2,The “Zero Sum” Edition,32,"I didn’t mean on today’s on today’s show, we’re going to talk about AAFP, the American rescue plan, the most consequential domestic legislation since the Affordable Care Act, which passed Congress. And we will talk about why it is so consequential. Then we will be joined by Heather McGhee to talk about her incredible new book about race and about the American tendency to self-destruction. The book is called The Sum of US. It’s fantastic. And then, is the vaccine rollout going well or poorly? We will check in with Harvard epidemiologist Michael Mina about vaccines and also about our old friend testing, which we seem to have forgotten about. Plus, Emily, did you see those funny photos of the lifeguard in Hawaii rescuing Stephen Breyer on his first postretirement vacation when he got caught in the wild surf? You didn’t see those photos? Of course you didn’t, because he has not retired yet, amazingly."
2,The “Zero Sum” Edition,33,"I know it’s sorry that it has got on and off. The American rescue plan passed the House. Yes, it already passed. The House passed the Senate, passed the House again. Now, when President Biden signs that it will become one of the most consequential pieces of domestic policy legislation in decades, that is because this bill, which was pitched at the covert rescue bill, has been expanded or I guess it was originally it wasn’t expanded because it was his original intent. But it was it was made broad to encompass a variety of largely progressive economic measures that collectively could have a huge impact on poor and middle class Americans, at least in the short term. The average household in the bottom 20 percent of America will see its annual income rise by more than 20 percent. Child poverty in the US will drop by half next year because of this. So, John, what are some of the other elements of this bill that are important but don’t necessarily have a lot to do with covid relief?"
2,The “Zero Sum” Edition,34,"Well, I mean, it depends what you know. You can define that differently because you can you know, some people are arguing that the state and local money in the bill doesn’t, strictly speaking, have anything to do with covid relief."
2,The “Zero Sum” Edition,35,"Of course, the states and and the cities would argue and make and it’s an easy case to make. And actually, the Major Garrett of CBS, who does a podcast called The De-brief, did a great bunch of interviews with mayors that included mayors talking about exactly where the cuts came when revenue went down and spending went up anyway, and just kind of addresses that piece of it nicely. Jason Furman, who worked at the in the Obama administration, who’s been on the show, actually argues that he thinks there was too much money in there for state and local. So it’s not just conservatives or Republicans who are making that case anyway."
2,The “Zero Sum” Edition,34,"There’s some pension money in the bill that’s basically not related to covid, but to me anyway. The most interesting thing is the child tax credit, which changes. It’s not just the amount that goes to people with children, but it changes the way in which the money is delivered. Under the current scheme, you get a child, you get a tax credit if you have some income against which you can use the credit. This is the new in the new bill. For at least one year, you will get guaranteed money regardless of how much income you have. And it isn’t. And this is something progressives have been pushing for for a long time. And it will be a fascinating experiment. And this is there was a debate with a lot of Republicans arguing that you needed to have some kind of a work requirement and they they didn’t win the day. And it’s going to be it’ll be a fascinating experiment. This is what this is what’s going to lift so many kids out of poverty or that’s what those estimations are based on."
2,The “Zero Sum” Edition,35,"And there’s been a lot of reporting that the lessons of the stimulus package under the beginning of the Obama administration affected his thinking and his staff and even a lot of Democratic senators that in that if you really want to try and solve the problem, you have to go as big as possible. And big doesn’t just mean dollars. It means I mean, I think the child tax credit fits in the category of build back better, which is we’re not just going to try and solve things to where they were. We’re going to try to institute social policy we believe in. That’s going to make things better. And he was and he’s been saying this during the campaign. I mean, he was the child tax credit was something he talked about during the campaign. So he’s basically doing what he campaigned on. The Tax Policy Center looked at this and is the place that did that ran the numbers behind. What what you’re saying, David, and the FDR quote that I couldn’t remember was from his nineteen thirty seven inauguration in which he said, The test of our progress is not whether we add more to the abundance of those who have much. It is whether we provide enough for those who have too little. And what strikes me is interesting here is as the president goes out and tries to sell this, which he will now do, Pew Research Center found that about 70 percent of Americans support the bill. When President Trump passed his tax cut in at the end of twenty seventeen polling in early January by Pew showed that thirty seven percent of the country approved of it. It was, and it never got better. So. But you know what I mean?"
2,The “Zero Sum” Edition,35,"So to the extent that political parties try to do things that are popular to bring people into their coalition, particularly when they have Senate races up in twenty, twenty two, you want to see things that you do that are popular, bring people into your party. And also when you’re fighting over a certain portion of the electorate, if you look at the polling, again, that Pew polling. Sixty three percent of those who make less than sixty thousand dollars approve of the AARP in the Republican Party. For a president who basically took a partisan approach. Right. Did it all with Democratic votes. Doesn’t seem to have paid any price for that. I think that’s in part because people priced in, nobody cares about bipartisanship anymore. And I also think there’s a big difference between being a partisan and being a partisan and not being a jerk about it, which I think is the route that Biden took. But I think you generally want to do things that have broad public popularity. What’s interesting here is unlike the ACA and the Trump tax bill you have, it’s a much, much more popular piece of legislation that Biden is going out to sell, which may change the political dynamic for its passage."
2,The “Zero Sum” Edition,32,"So, Emily, there has been essentially no cogent Republican opposition to this bill. They’ve been talking about Pepy Lupu, Dr. Seuss apparently here. We’re not even hearing the kind of classic Paul Ryan fiscal responsibility drumbeat that usually defined the Republican Party in opposition to a Democratic president. Yeah, you are."
2,The “Zero Sum” Edition,33,"It doesn’t appear to me that there is usually when there’s any Democratic bill, but that cost more than a billion dollars, it’s, oh, we’re bankrupting our children. We’re with this reckless borrowing. And it just like after the Trump years, it’s such a hard argument to make. And it’s not being made with the it just doesn’t appear to me that’s made with the kind of venom or effectiveness that has been made in the past."
2,The “Zero Sum” Edition,35,"I think that there is something to that. You don’t you also don’t have conservative Democrats supporting that argument. I mean, what hamstrung either actually hamstrung him or in anticipation of it? President Obama and his team knew they couldn’t pass something that was was too big, was conservative Democrats who wouldn’t vote for for too much spending on the argument that it would blow up the deficit. You don’t have that anymore. Really. You that that made it go by faster, too. There’s no question that that Republicans are talking about the debt in a way that’s kind of amusing, given how little they talked about it over the last four years. But it’s more important than that. It’s not that they just didn’t talk about it over the last four years. It’s that Republicans embraced either implicitly or explicitly cockamamie arguments from the economists or the economic team inside the Trump White House about how the tax cuts we’re going to pay for themselves and how they were going to pay for all this other extra spending."
2,The “Zero Sum” Edition,34,"So it wasn’t just that the temperance leaders allowed drinking. I mean, they rolled in the cash, the kegs. They pretended that what was what was in that red cup was water and not beefeater gin. It’s more than just kind of having been silent. They allowed a total disregard for for deficits over the last four years in a way that makes these current arguments particularly hollow. But it’s not that they’re not making them."
2,The “Zero Sum” Edition,32,"I’m the the provision I’m most interested in. I’m curious whether this is going to. Take flight is that I think it is that Texas will under this, the AAFP will get more money for Medicaid than is actually being spent on Medicaid. So if they end if there end up being ends up being three billion dollars that the state needs to spend on Medicaid under the Affordable Care Act, they were going to would have gotten back, I think, three billion and then 90 percent of three billion. Now they are going to get five billion. So actually going get extra money if they just adopt this Medicaid expansion. And it’s going to be such an interesting test. Will they bother to do this Medicaid expansion, which is not having this Medicaid expansion, killing thousands and thousands of Texans every year? And here’s this chance to do the Medicaid expansion and actually get billions of dollars extra for doing it. And they probably won’t do it."
2,The “Zero Sum” Edition,32,"Slate plus members. You get benefits, zero ads on any Slate podcast, bonus segments on our show, you get to support the work that Slate is doing. It’s only a dollar for the first month. You can sign up by going to slate dotcom slash gabfests. Plus our topic on Slate. Plus, this week comes from a listener. And it’s about what do you do when you’re doing something, a project work and you know what’s gone terribly wrong? How do you solve that? Do you solve it by starting over? To solve it? By powering through? Is there some other way to solve it? So we are going to explore that very interesting question that all of us face in our lives. Go to Slate Dotcom Slugfests Plus to become a member today, Heather McGhee has written to some of us what racism costs everyone and how we can prosper together. It’s a superb new book about race and self-interest and a poisonous, self-destructive tendency in American life in which white people will destroy nice things rather than let black and brown people share them. And this is a book that will that will change the way you look at a lot of issues. So, Heather. Welcome to the Gabfest, I am sorry to make you do this, but when you come up with a great metaphor, you are stuck having to explain it to every new audience that you meet. I know you have done this a million times. Bob Dylan had a Rolling Stone. You have an empty swimming pool. Please explain."
2,The “Zero Sum” Edition,36,"So I think this is really important. What effective communication both means that the communicator tells their story and that the communicator knows how the audience is going to receive it. Right. What are the frames and filters that the audience has? And so in the some of us identify this zero sum world view, this idea that progress for people of color has to come at white folks expense. A dollar in my pocket means a dollar less than yours. And if that is the world view, then yes, when you talk about racial justice in a way that emphasizes white privilege and talks about what is needed to equalize things for black and brown communities, you do activate that zero sum mindset. And the right wing makes that zero sum story, the breakfast, lunch and dinner of their political messaging. And so you’ve got to recognize that the zero sum is there. But what that doesn’t mean is that the left can afford to skip over race because that worldview is already there."
